Entity,Code,Year,Oil (% equivalent primary energy)
United States,USA,1977,49.156334
United States,USA,1978,49.165558
United States,USA,1979,47.524292
United States,USA,1980,45.554604
United States,USA,1981,43.761616
United States,USA,1982,43.226376
United States,USA,1983,43.175304
United States,USA,1984,42.367317
United States,USA,1985,42.312397
United States,USA,1986,43.96036
United States,USA,1987,43.418167
United States,USA,1988,43.247475
United States,USA,1989,42.209843
United States,USA,1990,41.168983
United States,USA,1991,40.34543
United States,USA,1992,40.583385
United States,USA,1993,40.08566
United States,USA,1994,40.384506
United States,USA,1995,39.429607
United States,USA,1996,39.53333
United States,USA,1997,39.762
United States,USA,1998,40.180744
United States,USA,1999,40.58174
United States,USA,2000,40.13548
United States,USA,2001,41.04866
United States,USA,2002,40.46876
United States,USA,2003,40.95389
United States,USA,2004,41.631554
United States,USA,2005,41.672325
United States,USA,2006,41.467003
United States,USA,2007,40.651203
United States,USA,2008,38.90738
United States,USA,2009,38.785255
United States,USA,2010,38.113747
United States,USA,2011,37.683792
United States,USA,2012,37.817944
United States,USA,2013,37.42089
United States,USA,2014,37.287216
United States,USA,2015,38.41498
United States,USA,2016,38.72611
United States,USA,2017,38.95489
United States,USA,2018,38.482147
United States,USA,2019,38.698143
United States,USA,2020,36.71244
United States,USA,2021,38.01653
United States,USA,2022,37.69148
Upper-middle-income countries,,1965,30.937206
Upper-middle-income countries,,1966,31.386644
Upper-middle-income countries,,1967,32.806763
Upper-middle-income countries,,1968,33.954834
Upper-middle-income countries,,1969,34.15224
Upper-middle-income countries,,1970,34.61493
Upper-middle-income countries,,1971,35.023327
Upper-middle-income countries,,1972,36.062035
Upper-middle-income countries,,1973,37.261616
Upper-middle-income countries,,1974,38.59349
Upper-middle-income countries,,1975,38.15
Upper-middle-income countries,,1976,38.296993
Upper-middle-income countries,,1977,37.91506
Upper-middle-income countries,,1978,38.270657
Upper-middle-income countries,,1979,37.821163
Upper-middle-income countries,,1980,37.86029
Upper-middle-income countries,,1981,37.27939
Upper-middle-income countries,,1982,35.98355
Upper-middle-income countries,,1983,34.631966
Upper-middle-income countries,,1984,33.289986
Upper-middle-income countries,,1985,32.49707
Upper-middle-income countries,,1986,32.372864
Upper-middle-income countries,,1987,31.726433
Upper-middle-income countries,,1988,31.0732
Upper-middle-income countries,,1989,31.137218
Upper-middle-income countries,,1990,31.516949
Upper-middle-income countries,,1991,31.083975
Upper-middle-income countries,,1992,31.192375
Upper-middle-income countries,,1993,30.12566
Upper-middle-income countries,,1994,29.778608
Upper-middle-income countries,,1995,29.514393
Upper-middle-income countries,,1996,29.078506
Upper-middle-income countries,,1997,30.54198
Upper-middle-income countries,,1998,30.320559
Upper-middle-income countries,,1999,30.240187
Upper-middle-income countries,,2000,30.555794
Upper-middle-income countries,,2001,30.078062
Upper-middle-income countries,,2002,29.442797
Upper-middle-income countries,,2003,28.332245
Upper-middle-income countries,,2004,27.760454
Upper-middle-income countries,,2005,26.30861
Upper-middle-income countries,,2006,25.47212
Upper-middle-income countries,,2007,24.86786
Upper-middle-income countries,,2008,24.531902
Upper-middle-income countries,,2009,24.242674
Upper-middle-income countries,,2010,24.573952
Upper-middle-income countries,,2011,24.028166
Upper-middle-income countries,,2012,24.385466
Upper-middle-income countries,,2013,24.54975
Upper-middle-income countries,,2014,24.60455
Upper-middle-income countries,,2015,25.05544
Upper-middle-income countries,,2016,25.259748
Upper-middle-income countries,,2017,25.154346
Upper-middle-income countries,,2018,24.649347
Upper-middle-income countries,,2019,24.455048
Upper-middle-income countries,,2020,23.265406
Upper-middle-income countries,,2021,23.143288
Upper-middle-income countries,,2022,23.423233
Uzbekistan,UZB,1985,26.030132
Uzbekistan,UZB,1986,27.094723
Uzbekistan,UZB,1987,26.428741
Uzbekistan,UZB,1988,27.257324
Uzbekistan,UZB,1989,26.677933
Uzbekistan,UZB,1990,25.222904
Uzbekistan,UZB,1991,24.488932
Uzbekistan,UZB,1992,20.686127
Uzbekistan,UZB,1993,20.136393
Uzbekistan,UZB,1994,17.491064
Uzbekistan,UZB,1995,15.520123
Uzbekistan,UZB,1996,14.899543
Uzbekistan,UZB,1997,15.977987
Uzbekistan,UZB,1998,15.509489
Uzbekistan,UZB,1999,14.385313
Uzbekistan,UZB,2000,14.081299
Uzbekistan,UZB,2001,13.972376
Uzbekistan,UZB,2002,13.563444
Uzbekistan,UZB,2003,14.427691
Uzbekistan,UZB,2004,13.2055235
Uzbekistan,UZB,2005,11.349493
Uzbekistan,UZB,2006,12.619652
Uzbekistan,UZB,2007,12.135745
Uzbekistan,UZB,2008,12.079319
Uzbekistan,UZB,2009,10.517418
Uzbekistan,UZB,2010,11.065347
Uzbekistan,UZB,2011,10.685003
Uzbekistan,UZB,2012,9.184955
Uzbekistan,UZB,2013,8.574994
Uzbekistan,UZB,2014,7.6615095
Uzbekistan,UZB,2015,8.112153
Uzbekistan,UZB,2016,8.916294
Uzbekistan,UZB,2017,8.695185
Uzbekistan,UZB,2018,9.451007
Uzbekistan,UZB,2019,9.47235
Uzbekistan,UZB,2020,10.175528
Uzbekistan,UZB,2021,10.606287
Uzbekistan,UZB,2022,10.243045
Venezuela,VEN,1965,58.502705
Venezuela,VEN,1966,56.958855
Venezuela,VEN,1967,55.119442
Venezuela,VEN,1968,55.641197
Venezuela,VEN,1969,54.366978
Venezuela,VEN,1970,56.344604
Venezuela,VEN,1971,55.945854
Venezuela,VEN,1972,57.723324
Venezuela,VEN,1973,55.390697
Venezuela,VEN,1974,53.598213
Venezuela,VEN,1975,54.9677
Venezuela,VEN,1976,49.920227
Venezuela,VEN,1977,50.202744
Venezuela,VEN,1978,51.420383
Venezuela,VEN,1979,50.04092
Venezuela,VEN,1980,54.12425
Venezuela,VEN,1981,55.281715
Venezuela,VEN,1982,53.57322
Venezuela,VEN,1983,52.501183
Venezuela,VEN,1984,48.316986
Venezuela,VEN,1985,48.118526
Venezuela,VEN,1986,46.709778
Venezuela,VEN,1987,44.424965
Venezuela,VEN,1988,44.16016
Venezuela,VEN,1989,42.70888
Venezuela,VEN,1990,40.592373
Venezuela,VEN,1991,38.31518
Venezuela,VEN,1992,42.250217
Venezuela,VEN,1993,38.57366
Venezuela,VEN,1994,39.661278
Venezuela,VEN,1995,37.110336
Venezuela,VEN,1996,30.956179
Venezuela,VEN,1997,31.680912
Venezuela,VEN,1998,33.232967
Venezuela,VEN,1999,39.164543
Venezuela,VEN,2000,39.2111
Venezuela,VEN,2001,40.412056
Venezuela,VEN,2002,43.099663
Venezuela,VEN,2003,43.26319
Venezuela,VEN,2004,40.753788
Venezuela,VEN,2005,41.591232
Venezuela,VEN,2006,38.484413
Venezuela,VEN,2007,39.262726
Venezuela,VEN,2008,39.61233
Venezuela,VEN,2009,40.45374
Venezuela,VEN,2010,44.231304
Venezuela,VEN,2011,41.74185
Venezuela,VEN,2012,43.581573
Venezuela,VEN,2013,46.48452
Venezuela,VEN,2014,42.952938
Venezuela,VEN,2015,40.823864
Venezuela,VEN,2016,35.68292
Venezuela,VEN,2017,32.581203
Venezuela,VEN,2018,31.854074
Venezuela,VEN,2019,31.362556
Venezuela,VEN,2020,22.247528
Venezuela,VEN,2021,21.37834
Venezuela,VEN,2022,24.071472
Vietnam,VNM,1981,37.355694
Vietnam,VNM,1982,35.553913
Vietnam,VNM,1983,38.90983
Vietnam,VNM,1984,37.70375
Vietnam,VNM,1985,39.464493
Vietnam,VNM,1986,39.46887
Vietnam,VNM,1987,40.842785
Vietnam,VNM,1988,42.703537
Vietnam,VNM,1989,41.67376
Vietnam,VNM,1990,45.395252
Vietnam,VNM,1991,43.521397
Vietnam,VNM,1992,43.539543
Vietnam,VNM,1993,48.759193
Vietnam,VNM,1994,48.37187
Vietnam,VNM,1995,45.96345
Vietnam,VNM,1996,46.145336
Vietnam,VNM,1997,45.644333
Vietnam,VNM,1998,46.63073
Vietnam,VNM,1999,49.605385
Vietnam,VNM,2000,47.231464
Vietnam,VNM,2001,45.30092
Vietnam,VNM,2002,45.48326
Vietnam,VNM,2003,44.906204
Vietnam,VNM,2004,43.833378
Vietnam,VNM,2005,40.9417
Vietnam,VNM,2006,43.812305
Vietnam,VNM,2007,44.652348
Vietnam,VNM,2008,37.922485
Vietnam,VNM,2009,37.78904
Vietnam,VNM,2010,37.16265
Vietnam,VNM,2011,33.489307
Vietnam,VNM,2012,32.08832
Vietnam,VNM,2013,31.451353
Vietnam,VNM,2014,30.103844
Vietnam,VNM,2015,32.168148
Vietnam,VNM,2016,32.730026
Vietnam,VNM,2017,31.871527
Vietnam,VNM,2018,29.879288
Vietnam,VNM,2019,27.77145
Vietnam,VNM,2020,23.433071
Vietnam,VNM,2021,21.744616
Vietnam,VNM,2022,22.474037
Western Africa (EI),,1965,86.338585
Western Africa (EI),,1966,84.12694
Western Africa (EI),,1967,84.101166
Western Africa (EI),,1968,83.520546
Western Africa (EI),,1969,82.13181
Western Africa (EI),,1970,80.007515
Western Africa (EI),,1971,81.13812
Western Africa (EI),,1972,80.05038
Western Africa (EI),,1973,78.91689
Western Africa (EI),,1974,79.23133
Western Africa (EI),,1975,80.06926
Western Africa (EI),,1976,79.01147
Western Africa (EI),,1977,79.31259
Western Africa (EI),,1978,80.95229
Western Africa (EI),,1979,77.514305
Western Africa (EI),,1980,77.50811
Western Africa (EI),,1981,76.743324
Western Africa (EI),,1982,77.80629
Western Africa (EI),,1983,79.320724
Western Africa (EI),,1984,78.82992
Western Africa (EI),,1985,76.634125
Western Africa (EI),,1986,71.82166
Western Africa (EI),,1987,73.48207
Western Africa (EI),,1988,71.573235
Western Africa (EI),,1989,69.76233
Western Africa (EI),,1990,69.47862
Western Africa (EI),,1991,69.529785
Western Africa (EI),,1992,70.368286
Western Africa (EI),,1993,69.24159
Western Africa (EI),,1994,70.366295
Western Africa (EI),,1995,69.00928
Western Africa (EI),,1996,67.330894
Western Africa (EI),,1997,67.470215
Western Africa (EI),,1998,67.0027
Western Africa (EI),,1999,70.871346
Western Africa (EI),,2000,65.427986
Western Africa (EI),,2001,62.687195
Western Africa (EI),,2002,60.701214
Western Africa (EI),,2003,60.401344
Western Africa (EI),,2004,60.865498
Western Africa (EI),,2005,61.838997
Western Africa (EI),,2006,62.897907
Western Africa (EI),,2007,60.41657
Western Africa (EI),,2008,63.58934
Western Africa (EI),,2009,68.19345
Western Africa (EI),,2010,68.872406
Western Africa (EI),,2011,63.341755
Western Africa (EI),,2012,63.656616
Western Africa (EI),,2013,64.95067
Western Africa (EI),,2014,58.812447
Western Africa (EI),,2015,51.893417
Western Africa (EI),,2016,56.737267
Western Africa (EI),,2017,57.446766
Western Africa (EI),,2018,59.27642
Western Africa (EI),,2019,59.00755
Western Africa (EI),,2020,57.148003
Western Africa (EI),,2021,57.78907
Western Africa (EI),,2022,59.14047
World,OWID_WRL,1965,41.554867
World,OWID_WRL,1966,42.4183
World,OWID_WRL,1967,43.81868
World,OWID_WRL,1968,44.81594
World,OWID_WRL,1969,45.4796
World,OWID_WRL,1970,46.539326
World,OWID_WRL,1971,47.236233
World,OWID_WRL,1972,48.22452
World,OWID_WRL,1973,49.22062
World,OWID_WRL,1974,48.24933
World,OWID_WRL,1975,47.463646
World,OWID_WRL,1976,47.949253
World,OWID_WRL,1977,47.86066
World,OWID_WRL,1978,48.08612
World,OWID_WRL,1979,47.202427
World,OWID_WRL,1980,45.576084
World,OWID_WRL,1981,44.145878
World,OWID_WRL,1982,43.012466
World,OWID_WRL,1983,42.007725
World,OWID_WRL,1984,40.98404
World,OWID_WRL,1985,39.934223
World,OWID_WRL,1986,40.271408
World,OWID_WRL,1987,39.690315
World,OWID_WRL,1988,39.489426
World,OWID_WRL,1989,39.374104
World,OWID_WRL,1990,39.4088
World,OWID_WRL,1991,39.120438
World,OWID_WRL,1992,39.399326
World,OWID_WRL,1993,38.89861
World,OWID_WRL,1994,39.242847
World,OWID_WRL,1995,39.039967
World,OWID_WRL,1996,38.793724
World,OWID_WRL,1997,39.461567
World,OWID_WRL,1998,39.418907
World,OWID_WRL,1999,39.41207
World,OWID_WRL,2000,38.944717
World,OWID_WRL,2001,38.91823
World,OWID_WRL,2002,38.36538
World,OWID_WRL,2003,37.87649
World,OWID_WRL,2004,37.487637
World,OWID_WRL,2005,36.68804
World,OWID_WRL,2006,36.05965
World,OWID_WRL,2007,35.396305
World,OWID_WRL,2008,34.68998
World,OWID_WRL,2009,34.480087
World,OWID_WRL,2010,33.9439
World,OWID_WRL,2011,33.416092
World,OWID_WRL,2012,33.489105
World,OWID_WRL,2013,33.23295
World,OWID_WRL,2014,33.113537
World,OWID_WRL,2015,33.517036
World,OWID_WRL,2016,33.786728
World,OWID_WRL,2017,33.649296
World,OWID_WRL,2018,33.08812
World,OWID_WRL,2019,32.797096
World,OWID_WRL,2020,30.891155
World,OWID_WRL,2021,30.943563
World,OWID_WRL,2022,31.569416
